id,age,gender,income_category,children_at_home
81610,37,M,low,1.0
95446,21,M,low,0.0
7100,52,M,medium,1.0
8996,61,F,medium,1.0
21912,59,M,high,1.0
24498,44,F,low,1.0
29454,46,M,low,1.0
41853,27,F,low,0.0
50729,34,M,low,1.0
55384,57,M,high,1.0
57559,60,F,high,1.0
63491,39,M,low,1.0
65380,69,M,low,0.0
66241,15,F,,0.0
73442,55,M,medium,1.0
80174,51,M,medium,1.0
99769,49,F,low,1.0
16491,68,F,medium,0.0
17369,64,F,high,0.0
35550,65,M,high,0.0
48857,60,F,high,1.0
49362,20,M,low,0.0
55361,40,M,low,0.0
73238,44,F,low,0.0
78372,45,M,low,1.0
84976,38,M,low,0.0
87297,14,F,,0.0
92640,29,F,low,0.0
96079,52,M,high,1.0
98760,20,F,low,0.0
462,26,F,low,0.0
846,23,M,medium,0.0
1770,59,F,medium,1.0
12621,44,M,low,1.0
14022,41,F,low,1.0
26244,60,F,medium,1.0
32661,50,M,low,1.0
37507,54,F,high,1.0
37840,23,F,medium,0.0
40711,56,F,high,1.0
45216,35,F,low,1.0
54499,67,M,low,0.0
55262,46,F,medium,1.0
77409,60,M,medium,1.0
81663,38,F,low,1.0
90125,43,M,low,1.0
91619,55,M,high,1.0
95920,57,F,medium,1.0
5860,14,M,,0.0
6937,31,F,low,0.0
12927,34,M,low,0.0
28986,27,F,low,0.0
32550,12,M,,0.0
41542,43,F,low,1.0
58102,12,F,,0.0
60370,55,M,high,1.0
64436,44,F,low,0.0
88425,21,F,low,0.0
35921,46,F,low,1.0
38424,55,M,high,1.0
39428,69,M,low,0.0
47805,53,M,medium,1.0
54902,22,M,low,0.0
75226,26,M,low,0.0
75676,50,M,low,1.0
84208,67,M,high,0.0
93266,38,M,low,0.0
96951,32,F,low,1.0
16690,26,F,medium,0.0
22160,57,F,high,1.0
47928,30,F,medium,0.0
49121,68,M,low,0.0
51188,60,M,high,1.0
70086,12,F,,0.0
86769,31,F,low,0.0
8593,69,F,medium,0.0
16966,33,M,low,0.0
19750,43,F,low,1.0
27175,54,M,high,1.0
33248,57,M,high,1.0
41208,13,M,,0.0
44374,65,F,medium,0.0
48930,33,F,low,0.0
70111,26,M,low,0.0
76060,19,M,low,0.0
78387,36,F,low,0.0
78627,44,M,low,1.0
84671,64,M,medium,0.0
577,19,F,low,0.0
1687,47,M,low,1.0
4726,35,M,medium,0.0
6091,46,M,low,1.0
6372,40,F,low,1.0
6626,58,M,medium,1.0
9952,25,M,low,0.0
10067,62,M,high,1.0
15858,15,M,,0.0
34771,46,F,low,0.0
35058,39,M,low,1.0
37007,33,M,medium,1.0
43685,20,F,medium,0.0
46243,21,M,low,0.0
51804,17,F,low,0.0
57900,24,F,low,0.0
61061,14,M,,0.0
64921,25,M,low,0.0
76182,62,F,high,1.0
82173,50,F,low,1.0
82720,66,F,low,0.0
99681,25,M,low,0.0
99952,61,M,high,1.0
3115,52,F,medium,1.0
11506,40,F,low,1.0
15902,37,F,medium,0.0
31197,21,M,medium,0.0
35461,28,F,low,0.0
36795,62,M,high,1.0
49113,20,M,medium,0.0
49244,24,M,medium,1.0
57732,25,F,low,0.0
60918,34,F,low,1.0
62534,51,F,high,1.0
64188,14,M,,0.0
82232,25,F,low,0.0
97776,67,F,high,0.0
10257,56,M,high,1.0
20807,56,F,high,1.0
33019,49,M,medium,1.0
45855,66,F,high,0.0
48259,38,M,low,1.0
64765,54,M,high,1.0
69417,43,F,low,1.0
85620,28,F,medium,1.0
92965,13,M,,0.0
93869,24,M,low,0.0
19435,23,F,low,0.0
23731,40,M,low,1.0
49381,54,M,medium,1.0
50761,27,M,low,0.0
51368,19,F,low,0.0
52644,48,F,low,1.0
53337,21,F,medium,0.0
54984,69,M,low,0.0
55547,17,F,low,0.0
75320,48,F,low,1.0
76455,60,F,high,1.0
80227,15,F,,0.0
85449,15,M,,0.0
95216,38,F,medium,1.0
96133,49,F,low,1.0
98387,47,F,low,1.0
73,56,F,medium,1.0
25731,62,M,medium,1.0
32548,68,M,low,0.0
33545,42,F,medium,0.0
34159,39,F,medium,1.0
48692,54,M,medium,1.0
56276,24,F,low,1.0
56373,21,M,low,0.0
58150,27,M,low,0.0
61377,14,F,,0.0
61709,37,M,low,0.0
1012,22,F,low,0.0
12928,47,F,low,1.0
14401,70,F,high,0.0
32288,50,F,medium,1.0
35115,34,M,low,0.0
40404,20,F,low,0.0
43344,58,M,high,1.0
56045,41,F,medium,1.0
64750,54,F,medium,1.0
68444,39,M,medium,1.0
83194,52,M,high,1.0
2274,16,F,low,0.0
7236,40,M,low,1.0
12507,42,M,medium,1.0
20743,59,F,high,1.0
34944,50,M,low,1.0
37342,45,F,low,1.0
48528,24,M,low,0.0
50899,33,F,low,0.0
52333,31,F,medium,0.0
61241,68,M,low,0.0
79137,42,F,low,1.0
5851,32,F,low,1.0
35365,12,F,,0.0
41530,58,M,high,1.0
49155,67,M,medium,0.0
56227,27,F,low,1.0
60657,16,M,low,0.0
72782,44,M,medium,1.0
75188,60,F,medium,1.0
78662,41,M,low,1.0
6788,67,F,low,0.0
15063,36,M,low,0.0
70153,25,F,medium,0.0
72355,20,F,low,0.0
73131,54,F,medium,1.0
83921,60,F,medium,1.0
89730,19,F,medium,0.0
94037,32,M,low,0.0
97288,34,M,low,1.0
4943,62,M,high,1.0
14019,24,F,low,0.0
20667,33,M,low,1.0
22005,16,F,medium,0.0
24399,25,M,low,0.0
35112,31,F,low,0.0
59188,68,M,low,0.0
61964,41,M,low,0.0
63131,36,M,medium,0.0
76145,45,M,low,1.0
81837,32,F,low,0.0
89740,44,F,low,1.0
95317,35,F,low,0.0
96071,49,M,medium,1.0
98355,44,M,low,1.0
23162,58,M,medium,1.0
37205,23,M,low,0.0
38462,43,M,low,0.0
50504,66,F,high,0.0
51099,37,F,medium,1.0
67798,47,F,medium,1.0
84330,48,F,low,1.0
85627,32,F,low,0.0
91655,34,M,medium,1.0
94972,48,F,low,1.0
2569,29,M,low,1.0
7600,57,M,high,1.0
12356,44,M,low,0.0
18996,25,F,low,1.0
30637,39,F,low,1.0
33672,29,F,low,0.0
46613,66,M,low,0.0
50316,70,F,high,0.0
61207,38,F,low,1.0
66906,19,F,medium,0.0
67821,50,F,low,1.0
81870,54,M,high,1.0
87590,45,M,low,1.0
96643,57,M,high,1.0
17102,43,F,low,1.0
19593,32,F,low,0.0
21699,63,M,high,0.0
24550,67,F,low,0.0
30151,66,M,low,0.0
34540,45,M,low,1.0
39517,65,F,medium,0.0
42687,13,M,,0.0
46799,33,M,low,1.0
48978,58,M,high,1.0
51462,33,M,low,0.0
51626,34,M,low,1.0
60339,51,F,medium,1.0
63136,23,F,medium,0.0
67285,63,M,high,0.0
71047,50,M,medium,1.0
82394,55,M,high,1.0
98696,66,M,high,0.0
6548,42,F,low,1.0
30793,12,F,,0.0
48525,20,F,low,0.0
50454,42,F,low,1.0
69433,16,F,low,0.0
73886,62,F,high,1.0
73952,60,M,high,1.0
74017,46,M,low,1.0
74358,64,M,medium,0.0
91972,13,M,,0.0
97315,53,M,medium,1.0
7788,35,M,low,0.0
9104,36,F,low,0.0
9998,12,M,,0.0
17100,45,F,low,0.0
20706,35,M,low,1.0
22748,38,F,low,0.0
23884,46,M,low,1.0
28071,29,M,low,0.0
29624,58,M,medium,1.0
31759,44,M,low,1.0
38044,22,F,low,0.0
38092,42,F,low,0.0
40064,64,F,high,0.0
45500,20,F,medium,0.0
46839,70,M,medium,0.0
60646,28,M,low,0.0
67240,42,M,low,1.0
76350,17,M,low,0.0
81530,21,F,low,0.0
82024,21,M,low,0.0
94270,16,M,low,0.0
141,20,F,low,0.0
6274,28,M,low,0.0
7311,55,F,medium,1.0
31325,30,F,medium,0.0
32386,68,F,medium,0.0
43971,51,F,medium,1.0
44158,44,M,low,1.0
46788,70,M,high,0.0
49796,70,F,low,0.0
54502,27,F,low,0.0
63482,45,F,medium,1.0
73634,48,F,low,1.0
74964,49,F,low,1.0
75269,68,M,high,0.0
80667,21,F,low,0.0
81979,69,M,high,0.0
82946,28,F,medium,0.0
84828,32,F,low,0.0
86982,26,F,low,0.0
93030,15,M,,0.0
98994,19,M,low,0.0
4305,53,F,medium,1.0
13153,13,F,,0.0
22466,69,M,medium,0.0
27514,62,M,high,1.0
33199,65,M,high,0.0
40310,65,M,high,0.0
47531,17,F,low,0.0
47914,28,F,low,0.0
51546,42,M,low,1.0
53521,30,F,low,0.0
59171,60,F,medium,1.0
63072,43,F,low,1.0
67894,52,F,high,1.0
71541,14,F,,0.0
73885,68,F,high,0.0
74969,44,F,low,0.0
76495,51,M,medium,1.0
88097,70,F,high,0.0
89489,59,F,medium,1.0
92504,26,M,low,0.0
94581,35,M,low,0.0
96260,55,M,medium,1.0
1854,40,F,medium,0.0
13703,67,F,high,0.0
18214,48,M,low,1.0
32855,37,M,low,0.0
60524,46,F,low,1.0
65280,19,F,medium,0.0
68936,33,F,low,1.0
69698,16,F,low,0.0
70131,38,F,low,0.0
73263,23,M,low,0.0
85182,21,F,low,0.0
3347,44,F,low,1.0
3966,65,F,medium,0.0
4538,40,M,low,1.0
5265,26,M,low,0.0
7916,52,F,medium,1.0
13539,13,F,,0.0
17352,54,M,high,1.0
20032,21,F,low,0.0
23867,62,M,medium,1.0
28086,33,M,low,1.0
36510,61,M,medium,1.0
39086,49,M,low,1.0
42172,67,F,low,0.0
47169,52,F,high,1.0
63030,61,M,medium,1.0
66885,14,F,,0.0
72340,46,F,medium,1.0
74917,62,M,high,1.0
78710,57,F,medium,1.0
87593,24,F,low,0.0
93281,24,F,low,0.0
97032,69,F,medium,0.0
97434,55,F,medium,1.0
99621,37,F,low,0.0
19878,66,M,low,0.0
22971,69,M,low,0.0
36607,35,M,low,0.0
36699,33,F,medium,0.0
37828,69,F,medium,0.0
38090,18,F,low,0.0
40722,22,F,medium,0.0
45164,29,M,low,1.0
54256,43,M,low,1.0
70031,56,F,high,1.0
71238,27,F,low,0.0
75072,39,F,low,0.0
78296,39,M,low,1.0
81391,58,F,medium,1.0
83997,53,F,medium,1.0
94939,70,F,low,0.0
97038,12,F,,0.0
97935,43,M,low,1.0
3434,20,M,low,0.0
12982,15,M,,0.0
15681,34,M,low,0.0
20095,67,F,high,0.0
24115,35,M,low,1.0
43042,26,F,low,0.0
44674,49,M,medium,1.0
55684,26,M,low,0.0
60226,26,F,low,1.0
64788,25,M,medium,0.0
66775,15,M,,0.0
89161,70,F,high,0.0
99843,62,M,high,1.0
5195,14,M,,0.0
6298,31,M,low,0.0
7109,13,M,,0.0
10258,18,F,low,0.0
15143,43,F,low,1.0
16474,35,M,low,0.0
19399,58,F,high,1.0
27442,31,F,medium,0.0
38086,39,F,medium,0.0
40247,35,M,low,1.0
42339,55,F,medium,1.0
45135,63,F,medium,0.0
53427,50,M,low,1.0
60145,13,M,,0.0
65049,49,M,medium,1.0
88231,42,F,low,1.0
3657,61,F,medium,1.0
4100,64,M,high,0.0
6452,65,M,high,0.0
9590,65,M,high,0.0
18329,33,M,medium,1.0
39872,51,M,medium,1.0
45403,58,F,medium,1.0
45819,59,M,high,1.0
50691,36,F,low,0.0
51216,40,F,low,0.0
52703,40,F,low,1.0
57606,20,M,low,0.0
59517,55,F,high,1.0
60906,16,F,low,0.0
62444,47,F,low,1.0
63587,24,M,low,0.0
63730,26,F,low,0.0
66742,25,F,low,0.0
67282,31,M,low,1.0
71495,14,F,,0.0
75509,66,F,high,0.0
78772,35,M,low,1.0
85300,70,F,high,0.0
99286,31,M,low,0.0
99811,16,M,low,0.0
2243,13,F,,0.0
9359,37,F,low,0.0
12002,14,M,,0.0
21252,64,M,high,0.0
23768,41,M,medium,1.0
26408,33,F,low,1.0
33937,47,M,low,1.0
55226,21,M,low,0.0
62579,62,M,high,1.0
66556,57,F,medium,1.0
70120,24,M,low,0.0
86142,20,M,low,0.0
97481,50,F,low,0.0
98116,35,F,medium,1.0
12048,12,F,,0.0
30235,19,M,low,0.0
43563,15,F,,0.0
43627,54,M,medium,1.0
49025,14,F,,0.0
62742,15,M,,0.0
63111,21,F,medium,1.0
96272,55,M,medium,1.0
11933,41,M,low,1.0
12638,65,M,medium,0.0
25645,35,F,medium,1.0
30615,67,F,medium,0.0
36772,45,F,low,1.0
39414,63,F,high,0.0
40391,40,F,low,1.0
50041,45,F,low,1.0
80064,19,M,low,0.0
87023,58,M,high,1.0
89023,65,F,high,0.0
95085,67,M,high,0.0
3510,40,M,low,0.0
33229,28,M,low,0.0
69357,45,M,low,1.0
70515,12,F,,0.0
70573,27,M,low,0.0
71968,46,F,low,1.0
79183,19,F,medium,0.0
12956,66,M,low,0.0
19794,57,F,medium,1.0
22988,23,F,low,0.0
33428,45,F,low,1.0
41758,66,F,high,0.0
57631,61,F,high,1.0
64290,60,M,high,1.0
86577,50,M,low,1.0
90670,47,F,low,1.0
1719,42,M,low,1.0
5259,12,M,,0.0
17991,59,F,medium,1.0
30997,46,F,medium,1.0
38263,67,M,low,0.0
49429,17,F,low,0.0
53167,12,F,,0.0
53989,32,F,low,0.0
63656,14,M,,0.0
63696,41,M,low,1.0
64907,36,M,low,0.0
84505,25,M,low,0.0
86699,28,F,low,0.0
172,57,M,high,1.0
7521,35,F,medium,0.0
9640,28,M,medium,1.0
54358,19,F,low,0.0
56706,56,F,high,1.0
66139,65,M,high,0.0
80200,19,F,low,0.0
80661,18,M,low,0.0
81774,34,F,low,1.0
93150,52,F,high,1.0
94082,58,F,high,1.0
19920,26,F,medium,0.0
29131,45,M,medium,1.0
30709,33,M,low,0.0
36488,68,M,medium,0.0
39592,52,M,medium,1.0
47514,26,M,low,0.0
52080,56,F,high,1.0
55507,42,F,low,1.0
61140,55,F,medium,1.0
68357,24,F,low,0.0
75519,31,M,low,0.0
78227,37,M,low,1.0
83270,43,F,medium,1.0
1555,40,F,low,1.0
8357,19,F,low,0.0
19972,40,M,low,0.0
32266,31,M,low,0.0
46501,64,F,medium,0.0
69620,19,F,low,0.0
69966,51,F,medium,1.0
76078,30,F,low,0.0
78089,46,F,low,1.0
82851,59,M,medium,1.0
89919,67,F,low,0.0
89966,70,F,low,0.0
7394,66,F,medium,0.0
16727,67,F,low,0.0
27693,14,F,,0.0
29837,32,M,low,0.0
33169,35,M,low,1.0
41444,21,F,low,1.0
43297,20,F,low,0.0
52492,38,F,low,1.0
53638,36,F,medium,1.0
71520,31,M,low,0.0
74161,29,M,low,0.0
79105,56,M,medium,1.0
79341,53,F,high,1.0
83761,26,F,low,0.0
93440,18,F,low,0.0
6003,58,M,medium,1.0
9205,47,F,low,1.0
14419,62,M,high,1.0
14854,38,F,low,1.0
15768,46,F,low,1.0
19200,44,F,low,1.0
22897,19,F,low,0.0
24671,40,M,low,1.0
29116,51,M,medium,1.0
34377,61,F,high,1.0
39658,53,F,high,1.0
47564,66,M,medium,0.0
49635,46,F,low,1.0
52516,36,F,low,1.0
58434,34,M,medium,0.0
64692,56,F,medium,1.0
65184,53,M,high,1.0
67239,47,M,low,1.0
68303,61,F,high,1.0
77581,33,F,low,0.0
78937,16,F,low,0.0
84236,18,F,low,0.0
85707,56,M,high,1.0
86535,41,M,low,1.0
94651,70,M,low,0.0
95880,36,F,low,1.0
97384,28,M,low,1.0
99589,51,M,medium,1.0
5368,63,M,high,0.0
25534,51,F,medium,1.0
34820,40,F,low,1.0
36664,31,M,low,0.0
46189,60,F,medium,1.0
47906,64,F,high,0.0
49296,56,F,medium,1.0
50579,31,F,medium,0.0
56470,21,F,medium,1.0
58960,15,F,,0.0
65489,23,F,low,0.0
80787,25,M,low,1.0
99669,49,M,low,1.0
1961,29,F,low,0.0
6665,29,F,low,0.0
8141,67,M,low,0.0
8216,14,F,,0.0
27116,56,M,medium,1.0
38474,39,F,low,0.0
38530,26,M,low,0.0
45978,29,M,low,0.0
46947,44,F,low,1.0
55977,27,F,low,0.0
56593,70,M,low,0.0
58843,28,F,low,1.0
77551,49,F,low,1.0
98878,36,M,low,1.0
10487,62,M,high,1.0
25533,56,M,medium,1.0
27432,44,F,medium,0.0
36988,38,M,low,0.0
38385,62,M,medium,1.0
80097,20,F,low,0.0
95523,58,F,high,1.0
14653,52,F,medium,1.0
26630,34,F,low,1.0
35895,60,M,medium,1.0
44292,19,M,low,0.0
46405,68,F,medium,0.0
55631,65,M,high,0.0
57185,45,F,low,1.0
58194,31,M,low,0.0
77532,57,M,high,1.0
80684,23,F,low,0.0
86403,39,M,low,0.0
88178,65,M,high,0.0
90137,34,M,medium,0.0
91834,18,F,low,0.0
7090,67,F,high,0.0
10064,62,F,medium,1.0
14015,18,F,low,0.0
14076,30,M,low,1.0
18325,25,M,low,1.0
23182,47,F,low,1.0
26941,51,M,medium,1.0
51031,38,F,low,1.0
51356,29,M,low,0.0
51392,15,F,,0.0
52413,49,M,low,1.0
53783,49,M,low,1.0
71980,61,F,high,1.0
81994,58,F,high,1.0
84993,62,F,high,1.0
89319,68,F,medium,0.0
92188,29,M,low,0.0
97907,66,M,medium,0.0
98103,60,F,medium,1.0
8973,24,M,low,0.0
12387,65,M,medium,0.0
12728,22,F,medium,0.0
17935,17,M,low,0.0
19099,70,F,low,0.0
22616,18,F,low,0.0
24477,60,F,medium,1.0
25158,62,F,high,1.0
30652,37,F,medium,1.0
40675,70,F,medium,0.0
42210,17,M,low,0.0
56393,19,M,medium,0.0
62766,63,M,high,0.0
69606,46,M,low,1.0
73492,25,F,medium,0.0
892,63,M,high,0.0
9313,45,F,low,1.0
22106,57,M,medium,1.0
37539,29,F,low,1.0
61714,16,F,low,0.0
81891,47,M,medium,1.0
90226,48,M,low,1.0
95017,44,M,low,1.0
96452,51,M,high,1.0
3653,52,F,high,1.0
6463,47,M,low,1.0
14516,22,M,low,0.0
20692,31,M,low,0.0
28437,18,F,low,0.0
30906,27,M,low,0.0
32485,22,F,low,0.0
39649,33,M,medium,0.0
40901,24,F,low,0.0
52621,40,M,low,1.0
64713,37,M,medium,0.0
78776,16,M,low,0.0
87945,28,F,medium,0.0
91790,19,M,low,0.0
99833,40,M,low,1.0
469,42,F,low,1.0
14249,49,M,low,1.0
27269,26,F,low,0.0
35543,57,F,medium,1.0
37510,59,F,high,1.0
51101,12,F,,0.0
53995,16,F,low,0.0
68556,41,F,medium,1.0
81564,61,F,high,1.0
84529,52,M,medium,1.0
2408,39,M,low,1.0
2565,48,F,low,1.0
2587,25,F,low,0.0
3472,43,M,low,1.0
13649,52,F,medium,1.0
30293,27,F,low,0.0
31431,14,F,,0.0
34580,21,M,low,0.0
37427,28,M,low,0.0
52053,64,F,medium,0.0
55708,46,F,low,1.0
58084,56,F,high,1.0
59343,37,F,low,1.0
68411,39,F,low,1.0
68782,32,F,low,1.0
77089,42,F,low,1.0
85033,64,M,high,0.0
85159,55,F,medium,1.0
93553,26,M,low,0.0
97978,60,F,high,1.0
99095,61,M,medium,1.0
1336,66,F,high,0.0
7996,52,M,medium,1.0
9771,48,M,low,1.0
12162,27,M,low,1.0
12668,54,M,high,1.0
15764,34,F,low,0.0
29789,48,F,medium,1.0
31942,14,F,,0.0
37029,58,F,medium,1.0
38736,49,F,low,1.0
45960,38,F,medium,1.0
47081,54,F,medium,1.0
48905,42,F,low,1.0
51019,64,F,high,0.0
52224,55,F,medium,1.0
53785,17,F,low,0.0
61931,23,F,medium,0.0
62352,22,M,low,0.0
71304,50,M,low,1.0
81704,69,F,low,0.0
92300,48,F,medium,1.0
92675,20,F,low,0.0
1247,29,F,low,1.0
5391,49,M,low,1.0
7401,54,M,high,0.0
14677,20,M,medium,0.0
15981,48,M,low,1.0
17360,59,F,medium,1.0
20834,65,F,high,0.0
30556,22,M,medium,0.0
30979,44,F,low,1.0
31517,63,F,high,0.0
35265,42,M,low,1.0
39612,14,F,,0.0
42190,21,M,medium,0.0
44402,45,M,low,1.0
50925,65,F,medium,0.0
52611,58,M,high,1.0
58553,33,M,low,0.0
65745,41,F,low,1.0
68825,31,M,low,0.0
69583,44,M,low,1.0
79328,37,F,low,1.0
80669,39,F,medium,1.0
80932,68,F,medium,0.0
86779,70,F,low,0.0
95599,29,M,low,0.0
15930,47,M,low,1.0
17293,54,F,medium,1.0
20366,50,M,low,1.0
24243,14,F,,0.0
28461,63,M,high,0.0
44598,42,M,low,1.0
47908,46,M,low,1.0
54172,21,F,low,0.0
58005,19,M,low,0.0
62768,69,M,low,0.0
63757,59,F,high,1.0
69841,48,M,low,1.0
71463,38,F,low,0.0
75799,40,M,low,0.0
84870,62,M,medium,1.0
95155,57,F,medium,1.0
98360,65,F,high,0.0
99224,22,F,low,0.0
5285,55,F,medium,1.0
18855,25,M,low,0.0
22293,56,M,medium,1.0
23222,48,M,medium,1.0
26045,42,F,medium,0.0
26733,32,M,low,1.0
35239,20,F,medium,0.0
41320,53,M,high,1.0
41367,57,M,high,1.0
53549,12,F,,0.0
54896,51,M,medium,1.0
58523,14,F,,0.0
60975,68,M,high,0.0
63658,58,F,medium,1.0
65839,29,F,low,0.0
76184,60,M,high,1.0
85438,52,M,medium,1.0
99687,53,M,high,1.0
2735,67,M,medium,0.0
5327,54,M,medium,1.0
12809,37,F,medium,0.0
22561,39,F,low,1.0
41838,57,F,high,1.0
46626,63,M,medium,0.0
48477,22,M,low,0.0
50979,40,M,low,0.0
61913,57,F,high,1.0
71386,24,F,low,0.0
85016,53,M,medium,1.0
86292,29,F,medium,1.0
87009,33,F,low,0.0
91853,20,M,medium,0.0
94681,32,M,medium,1.0
1142,58,F,high,1.0
4064,66,F,low,0.0
4940,35,F,low,0.0
10623,13,M,,0.0
12775,26,M,low,0.0
14803,31,M,medium,0.0
23094,33,F,low,1.0
28479,49,M,low,1.0
31049,60,F,medium,1.0
32472,37,F,medium,1.0
34779,42,M,low,1.0
39800,58,F,high,1.0
40549,27,F,low,0.0
40777,36,M,low,1.0
42832,44,M,low,0.0
43487,36,M,low,0.0
45260,55,F,medium,1.0
49514,25,F,low,0.0
50210,44,M,low,1.0
51703,24,M,low,0.0
51798,26,F,low,0.0
51806,32,F,medium,0.0
56648,68,F,medium,0.0
57974,24,F,low,0.0
75787,13,F,,0.0
79180,17,M,medium,0.0
81193,18,M,medium,0.0
81649,27,M,low,0.0
82623,29,M,low,0.0
83276,23,M,low,0.0
85621,59,F,medium,1.0
86339,37,F,medium,1.0
92089,29,F,low,0.0
92524,26,M,low,0.0
93487,19,M,low,0.0
95844,69,M,low,0.0
8157,68,F,high,0.0
12931,24,M,low,0.0
25067,46,M,medium,1.0
27250,65,M,high,0.0
30479,50,M,low,1.0
30899,28,M,low,0.0
35211,35,F,low,1.0
37021,39,F,low,1.0
38251,66,M,high,0.0
39118,43,F,low,1.0
40085,61,M,high,1.0
40975,41,M,low,1.0
47618,34,F,low,0.0
52451,46,M,low,1.0
56126,54,M,high,1.0
63640,57,F,high,1.0
76926,34,M,low,0.0
89437,70,M,medium,0.0
91438,38,F,low,1.0
94640,51,M,high,1.0
1150,45,M,low,1.0
20057,61,M,high,1.0
40582,63,F,high,0.0
53859,44,F,low,1.0
63759,69,M,medium,0.0
65806,66,F,low,0.0
67271,15,M,,0.0
71670,51,M,high,0.0
72675,17,F,low,0.0
6322,43,M,low,0.0
13032,17,F,low,0.0
17085,62,F,high,1.0
18885,33,M,low,0.0
19795,47,F,low,1.0
34847,17,M,low,0.0
38354,43,M,low,1.0
43855,25,F,low,0.0
54252,39,M,low,0.0
55305,44,F,low,1.0
65765,40,M,low,1.0
78263,48,M,low,1.0
82292,45,F,medium,1.0
83392,13,F,,0.0
19113,43,F,low,1.0
22432,39,F,low,1.0
30306,33,F,low,1.0
30589,59,M,high,1.0
40056,44,F,low,1.0
49730,66,M,high,0.0
68975,60,F,medium,1.0
75556,67,M,medium,0.0
79928,33,M,low,0.0
90003,17,M,low,0.0
91848,38,M,medium,1.0
93947,23,M,low,0.0
1721,30,M,medium,0.0
11598,65,F,high,0.0
18976,49,M,low,1.0
33998,61,F,high,1.0
35827,37,M,low,0.0
37047,23,M,low,0.0
44691,38,M,low,1.0
48245,34,F,low,0.0
55579,58,F,high,1.0
61015,30,M,medium,0.0
72451,49,M,medium,1.0
78103,64,F,high,0.0
81645,63,F,high,0.0
95994,43,M,low,0.0
4942,54,F,high,1.0
5019,57,F,high,1.0
13130,14,M,,0.0
14246,33,F,medium,0.0
23251,33,M,low,1.0
24343,60,F,medium,1.0
31102,31,M,low,0.0
31405,14,F,,0.0
32075,20,F,low,0.0
40116,24,F,low,0.0
40701,62,F,high,1.0
41802,41,M,low,1.0
43213,42,F,low,1.0
47780,57,M,medium,1.0
56339,44,M,low,1.0
57132,68,M,low,0.0
62315,21,F,low,0.0
64722,21,M,low,1.0
67304,20,M,low,0.0
74142,17,M,low,0.0
76893,42,F,medium,1.0
80985,13,F,,0.0
87069,56,F,medium,1.0
89199,51,M,medium,1.0
94771,65,M,high,0.0
94874,54,F,medium,1.0
97445,24,F,medium,0.0
3658,18,M,low,0.0
15670,70,F,high,0.0
21695,42,F,low,1.0
31404,42,M,low,0.0
38897,51,M,high,1.0
39979,55,F,high,1.0
50044,53,M,high,1.0
50584,41,M,low,1.0
67110,55,F,high,1.0
83416,57,M,high,1.0
83922,39,M,low,1.0
84863,30,M,medium,0.0
12392,57,F,medium,1.0
18769,58,M,high,1.0
37366,33,M,medium,1.0
42134,20,M,medium,0.0
42250,13,F,,0.0
43153,52,M,medium,1.0
55518,50,M,low,1.0
57853,23,F,low,0.0
62896,49,M,medium,1.0
69258,62,F,medium,1.0
70782,70,F,high,0.0
80891,33,F,low,1.0
99190,31,F,low,1.0
7773,62,M,high,1.0
21024,12,M,,0.0
26274,17,F,low,0.0
32778,56,M,medium,1.0
52090,18,F,low,0.0
54524,69,M,high,0.0
57566,39,F,low,1.0
86536,67,M,medium,0.0
91509,21,F,low,0.0
11516,41,F,low,0.0
25328,52,M,medium,1.0
29660,67,F,high,0.0
33261,63,F,high,0.0
35245,38,M,low,0.0
41403,16,F,low,0.0
44086,54,M,high,1.0
46857,59,M,high,1.0
58314,53,M,high,1.0
72252,60,M,medium,1.0
98091,19,F,low,0.0
2815,53,F,medium,1.0
22775,27,M,low,0.0
41223,49,M,low,1.0
42869,16,M,low,0.0
54491,54,M,high,1.0
57588,44,M,medium,1.0
60184,35,M,low,1.0
64480,17,F,medium,0.0
92469,64,F,medium,0.0
95015,42,M,low,0.0
98660,25,M,low,0.0
6877,38,M,low,0.0
10954,49,M,low,1.0
18909,67,M,high,0.0
29490,70,M,low,0.0
47309,67,F,medium,0.0
53756,62,F,high,1.0
76608,64,M,high,0.0
90016,46,M,medium,1.0
92424,48,M,low,1.0
96620,67,F,medium,0.0
99652,38,F,low,1.0
48489,17,F,low,0.0
56954,43,M,low,1.0
59262,18,M,low,0.0
62828,39,F,low,0.0
66413,43,M,low,1.0
98775,30,M,low,1.0
1132,44,M,medium,1.0
8799,46,M,low,1.0
15317,44,M,low,1.0
16860,38,M,low,1.0
17047,13,M,,0.0
21424,51,M,high,1.0
21428,36,F,low,0.0
29027,62,M,medium,1.0
29907,32,F,low,1.0
30348,43,F,low,1.0
31376,23,F,low,0.0
35557,31,F,low,1.0
56692,23,F,medium,0.0
59251,27,F,low,0.0
63715,41,F,low,1.0
64079,42,F,low,1.0
67255,53,F,medium,1.0
71817,21,M,low,0.0
75605,29,M,medium,0.0
75755,21,M,low,1.0
77982,31,M,low,0.0
83375,17,F,low,0.0
85549,25,M,low,0.0
86770,48,M,low,1.0
87732,46,M,medium,1.0
3025,34,F,medium,0.0
11276,66,M,high,0.0
12213,46,M,low,1.0
16193,22,F,low,0.0
24838,54,M,high,1.0
29872,30,F,low,0.0
49537,54,F,medium,0.0
53505,31,F,low,0.0
60156,26,M,low,0.0
66878,40,F,medium,0.0
79502,32,F,low,1.0
91705,53,F,high,1.0
